arm,node,role,attack_start_s,t_s,trust
zero_trust,srv1,grayhole,40,235.696,0.249100
zero_trust,srv1,grayhole,40,236.969,0.249100
zero_trust,srv1,grayhole,40,239.129,0.249100
zero_trust,srv1,grayhole,40,240.329,0.249100
zero_trust,srv1,grayhole,40,241.577,0.249100
zero_trust,srv1,grayhole,40,242.656,0.249100
zero_trust,srv1,grayhole,40,243.791,0.249100
zero_trust,srv1,grayhole,40,245.024,0.249100
zero_trust,srv1,grayhole,40,246.360,0.249100
zero_trust,srv1,grayhole,40,247.564,0.249100
zero_trust,srv1,grayhole,40,248.707,0.249100
zero_trust,srv1,grayhole,40,249.871,0.249100
zero_trust,srv1,grayhole,40,251.098,0.249100
zero_trust,srv1,grayhole,40,252.228,0.249100
zero_trust,srv1,grayhole,40,253.539,0.249100
zero_trust,srv1,grayhole,40,254.681,0.249100
zero_trust,srv1,grayhole,40,255.902,0.249100
zero_trust,srv1,grayhole,40,257.108,0.249100
zero_trust,srv1,grayhole,40,258.353,0.249100
zero_trust,srv1,grayhole,40,259.583,0.249100
zero_trust,srv1,grayhole,40,260.827,0.249100
zero_trust,srv1,grayhole,40,261.992,0.249100
zero_trust,srv1,grayhole,40,263.300,0.249100
zero_trust,srv1,grayhole,40,264.383,0.249100
zero_trust,srv1,grayhole,40,265.542,0.249100
zero_trust,srv1,grayhole,40,266.821,0.249100
zero_trust,srv1,grayhole,40,267.916,0.249100
zero_trust,srv1,grayhole,40,269.434,0.249100
zero_trust,srv1,grayhole,40,270.562,0.249100
zero_trust,srv1,grayhole,40,272.747,0.249100
zero_trust,srv1,grayhole,40,273.857,0.249100
zero_trust,srv1,grayhole,40,275.016,0.249100
zero_trust,srv1,grayhole,40,276.237,0.249100
zero_trust,srv1,grayhole,40,277.545,0.249100
zero_trust,srv1,grayhole,40,278.723,0.249100
zero_trust,srv1,grayhole,40,279.840,0.249100
zero_trust,srv1,grayhole,40,281.024,0.249100
zero_trust,srv1,grayhole,40,282.270,0.249100
zero_trust,srv1,grayhole,40,283.545,0.249100
zero_trust,srv1,grayhole,40,284.866,0.249100
zero_trust,srv1,grayhole,40,286.017,0.249100
zero_trust,srv1,grayhole,40,287.268,0.249100
zero_trust,srv1,grayhole,40,288.352,0.249100
zero_trust,srv1,grayhole,40,289.663,0.249100
zero_trust,srv1,grayhole,40,290.798,0.249100
zero_trust,srv1,grayhole,40,291.878,0.249100
zero_trust,srv1,grayhole,40,293.059,0.249100
zero_trust,srv1,grayhole,40,294.168,0.249100
zero_trust,srv1,grayhole,40,295.545,0.249100
zero_trust,srv1,grayhole,40,296.712,0.249100
zero_trust,srv1,grayhole,40,297.762,0.249100
zero_trust,srv1,grayhole,40,299.035,0.249100
zero_trust,srv1,grayhole,40,300.109,0.249100
zero_trust,srv1,grayhole,40,301.190,0.249100
zero_trust,srv1,grayhole,40,302.403,0.249100
zero_trust,srv1,grayhole,40,303.544,0.249100
zero_trust,srv1,grayhole,40,305.704,0.249100
zero_trust,srv1,grayhole,40,306.812,0.249100
zero_trust,srv1,grayhole,40,307.904,0.249100
zero_trust,srv1,grayhole,40,309.042,0.249100
zero_trust,srv2,none,0,0.021,0.500000
zero_trust,srv2,none,0,1.028,0.500000
zero_trust,srv2,none,0,2.040,0.500000
zero_trust,srv2,none,0,3.048,0.500000
zero_trust,srv2,none,0,4.258,0.500000
zero_trust,srv2,none,0,5.290,0.729900
zero_trust,srv2,none,0,7.153,0.729900
zero_trust,srv2,none,0,8.186,0.760400
zero_trust,srv2,none,0,9.219,0.760400
zero_trust,srv2,none,0,10.252,0.767400
zero_trust,srv2,none,0,11.285,0.767400
zero_trust,srv2,none,0,12.317,0.742700
zero_trust,srv2,none,0,13.351,0.742700
zero_trust,srv2,none,0,14.384,0.772700
zero_trust,srv2,none,0,15.417,0.772700
zero_trust,srv2,none,0,16.468,0.773800
zero_trust,srv2,none,0,17.500,0.793100
zero_trust,srv2,none,0,18.532,0.802400
zero_trust,srv2,none,0,19.565,0.821100
zero_trust,srv2,none,0,20.597,0.802700
zero_trust,srv2,none,0,21.629,0.798600
zero_trust,srv2,none,0,22.662,0.782400
zero_trust,srv2,none,0,23.695,0.797000
zero_trust,srv2,none,0,24.814,0.810400
zero_trust,srv2,none,0,25.995,0.797200
zero_trust,srv2,none,0,27.309,0.813900
zero_trust,srv2,none,0,28.427,0.800800
zero_trust,srv2,none,0,29.729,0.794100
zero_trust,srv2,none,0,30.877,0.810800
zero_trust,srv2,none,0,32.151,0.793500
zero_trust,srv2,none,0,33.386,0.801900
zero_trust,srv2,none,0,34.731,0.793000
zero_trust,srv2,none,0,35.977,0.799500
zero_trust,srv2,none,0,37.124,0.807700
zero_trust,srv2,none,0,38.191,0.808800
zero_trust,srv2,none,0,39.710,0.809400
zero_trust,srv2,none,0,40.889,0.798100
zero_trust,srv2,none,0,42.097,0.798100
zero_trust,srv2,none,0,43.402,0.790900
zero_trust,srv2,none,0,44.976,0.799700
zero_trust,srv2,none,0,46.089,0.808100
zero_trust,srv2,none,0,47.266,0.796300
zero_trust,srv2,none,0,48.488,0.800000
zero_trust,srv2,none,0,49.754,0.810500
zero_trust,srv2,none,0,51.036,0.800700
zero_trust,srv2,none,0,52.081,0.812700
zero_trust,srv2,none,0,53.418,0.794300
zero_trust,srv2,none,0,54.611,0.807200
zero_trust,srv2,none,0,55.762,0.796900
zero_trust,srv2,none,0,57.057,0.803900
zero_trust,srv2,none,0,58.265,0.792100
zero_trust,srv2,none,0,59.545,0.792100
zero_trust,srv2,none,0,60.893,0.785300
zero_trust,srv2,none,0,62.035,0.785300
zero_trust,srv2,none,0,63.212,0.790000
zero_trust,srv2,none,0,64.384,0.804000
zero_trust,srv2,none,0,65.496,0.805600
zero_trust,srv2,none,0,66.700,0.797600
zero_trust,srv2,none,0,67.868,0.802900
zero_trust,srv2,none,0,68.933,0.812300
zero_trust,srv2,none,0,70.403,0.795700
zero_trust,srv2,none,0,71.866,0.799300
zero_trust,srv2,none,0,73.058,0.746600
zero_trust,srv2,none,0,74.389,0.801100
zero_trust,srv2,none,0,75.591,0.804800
zero_trust,srv2,none,0,76.802,0.793900
zero_trust,srv2,none,0,78.099,0.809900
zero_trust,srv2,none,0,79.349,0.748000
zero_trust,srv2,none,0,80.825,0.797600
zero_trust,srv2,none,0,82.088,0.797400
zero_trust,srv2,none,0,83.549,0.788500
zero_trust,srv2,none,0,85.499,0.811100
zero_trust,srv2,none,0,86.581,0.795300
zero_trust,srv2,none,0,87.785,0.811400
zero_trust,srv2,none,0,88.991,0.740600
zero_trust,srv2,none,0,90.344,0.740600
zero_trust,srv2,none,0,91.447,0.794400
zero_trust,srv2,none,0,92.555,0.797700
zero_trust,srv2,none,0,93.772,0.802400
zero_trust,srv2,none,0,94.928,0.810100
zero_trust,srv2,none,0,96.073,0.808800
zero_trust,srv2,none,0,97.303,0.813400
zero_trust,srv2,none,0,98.631,0.816800
zero_trust,srv2,none,0,99.758,0.808500
zero_trust,srv2,none,0,101.231,0.799900
zero_trust,srv2,none,0,102.463,0.805700
zero_trust,srv2,none,0,103.645,0.811000
zero_trust,srv2,none,0,104.813,0.812900
zero_trust,srv2,none,0,105.923,0.809800
zero_trust,srv2,none,0,107.016,0.816100
zero_trust,srv2,none,0,108.258,0.801900
zero_trust,srv2,none,0,109.371,0.797400
zero_trust,srv2,none,0,110.514,0.800700
zero_trust,srv2,none,0,112.035,0.810100
zero_trust,srv2,none,0,113.124,0.789300
zero_trust,srv2,none,0,114.281,0.808400
zero_trust,srv2,none,0,115.377,0.805400
zero_trust,srv2,none,0,116.636,0.798900
zero_trust,srv2,none,0,117.807,0.799300
zero_trust,srv2,none,0,118.992,0.795500
zero_trust,srv2,none,0,120.203,0.803200
zero_trust,srv2,none,0,121.349,0.794200
zero_trust,srv2,none,0,122.403,0.793100
zero_trust,srv2,none,0,123.506,0.809500
zero_trust,srv2,none,0,124.765,0.818200
zero_trust,srv2,none,0,125.971,0.803200
zero_trust,srv2,none,0,127.079,0.796300
zero_trust,srv2,none,0,128.575,0.808900
zero_trust,srv2,none,0,129.882,0.798800
zero_trust,srv2,none,0,131.307,0.762400
zero_trust,srv2,none,0,132.549,0.806700
zero_trust,srv2,none,0,133.941,0.812400
zero_trust,srv2,none,0,135.149,0.802700
zero_trust,srv2,none,0,136.252,0.796000
zero_trust,srv2,none,0,137.420,0.800000
zero_trust,srv2,none,0,138.555,0.805700
zero_trust,srv2,none,0,139.924,0.809400
zero_trust,srv2,none,0,141.194,0.801400
zero_trust,srv2,none,0,142.427,0.813100
zero_trust,srv2,none,0,143.581,0.807600
zero_trust,srv2,none,0,144.779,0.808900
zero_trust,srv2,none,0,146.161,0.803400
zero_trust,srv2,none,0,147.523,0.805100
zero_trust,srv2,none,0,148.573,0.811700
zero_trust,srv2,none,0,149.670,0.800700
zero_trust,srv2,none,0,151.189,0.809500
zero_trust,srv2,none,0,152.257,0.800100
zero_trust,srv2,none,0,153.572,0.811100
zero_trust,srv2,none,0,154.789,0.800300
zero_trust,srv2,none,0,156.082,0.800300
zero_trust,srv2,none,0,157.530,0.798200
zero_trust,srv2,none,0,158.804,0.808900
zero_trust,srv2,none,0,160.042,0.788800
zero_trust,srv2,none,0,161.120,0.808200
zero_trust,srv2,none,0,162.351,0.787700
zero_trust,srv2,none,0,163.550,0.801100
zero_trust,srv2,none,0,164.814,0.801600
zero_trust,srv2,none,0,165.973,0.808500
zero_trust,srv2,none,0,167.675,0.800300
zero_trust,srv2,none,0,168.858,0.818500
zero_trust,srv2,none,0,170.017,0.788600
zero_trust,srv2,none,0,171.314,0.797800
zero_trust,srv2,none,0,172.408,0.797800
zero_trust,srv2,none,0,173.535,0.799200
zero_trust,srv2,none,0,174.808,0.802100
zero_trust,srv2,none,0,176.364,0.811600
zero_trust,srv2,none,0,177.479,0.818400
zero_trust,srv2,none,0,178.858,0.794000
zero_trust,srv2,none,0,180.048,0.784000
zero_trust,srv2,none,0,181.316,0.806800
zero_trust,srv2,none,0,182.510,0.806800
zero_trust,srv2,none,0,183.722,0.793500
zero_trust,srv2,none,0,184.917,0.795500
zero_trust,srv2,none,0,185.988,0.807500
zero_trust,srv2,none,0,187.302,0.804700
zero_trust,srv2,none,0,188.486,0.797100
zero_trust,srv2,none,0,189.595,0.809400
zero_trust,srv2,none,0,190.967,0.789600
zero_trust,srv2,none,0,192.022,0.811300
zero_trust,srv2,none,0,193.392,0.818500
zero_trust,srv2,none,0,194.910,0.799400
zero_trust,srv2,none,0,196.183,0.807900
zero_trust,srv2,none,0,197.461,0.809400
zero_trust,srv2,none,0,198.675,0.800200
zero_trust,srv2,none,0,199.999,0.800100
zero_trust,srv2,none,0,201.201,0.805200
zero_trust,srv2,none,0,202.332,0.719500
zero_trust,srv2,none,0,203.578,0.798500
zero_trust,srv2,none,0,204.691,0.811300
zero_trust,srv2,none,0,205.951,0.794400
zero_trust,srv2,none,0,207.025,0.788700
zero_trust,srv2,none,0,208.239,0.802000
zero_trust,srv2,none,0,209.299,0.805000
zero_trust,srv2,none,0,210.498,0.813300
zero_trust,srv2,none,0,211.596,0.800500
zero_trust,srv2,none,0,212.726,0.808600
zero_trust,srv2,none,0,213.992,0.773500
zero_trust,srv2,none,0,215.139,0.811200
zero_trust,srv2,none,0,216.246,0.795800
zero_trust,srv2,none,0,217.365,0.802900
zero_trust,srv2,none,0,218.509,0.791900
zero_trust,srv2,none,0,219.698,0.797800
zero_trust,srv2,none,0,220.871,0.800200
zero_trust,srv2,none,0,222.016,0.793700
zero_trust,srv2,none,0,223.214,0.790200
zero_trust,srv2,none,0,224.363,0.804500
zero_trust,srv2,none,0,225.557,0.810500
zero_trust,srv2,none,0,226.919,0.797300
zero_trust,srv2,none,0,228.007,0.762400
zero_trust,srv2,none,0,229.524,0.794900
zero_trust,srv2,none,0,230.761,0.813400
zero_trust,srv2,none,0,231.913,0.827400
zero_trust,srv2,none,0,233.094,0.790600
zero_trust,srv2,none,0,234.627,0.790600
zero_trust,srv2,none,0,235.696,0.809300
zero_trust,srv2,none,0,236.969,0.805900
zero_trust,srv2,none,0,239.129,0.800900
zero_trust,srv2,none,0,240.329,0.810500
zero_trust,srv2,none,0,241.577,0.805300
zero_trust,srv2,none,0,242.656,0.798700
zero_trust,srv2,none,0,243.791,0.766300
zero_trust,srv2,none,0,245.024,0.803900
zero_trust,srv2,none,0,246.360,0.798300
zero_trust,srv2,none,0,247.564,0.819100
zero_trust,srv2,none,0,248.707,0.801600
zero_trust,srv2,none,0,249.871,0.812300
zero_trust,srv2,none,0,251.098,0.811700
zero_trust,srv2,none,0,252.228,0.805400
zero_trust,srv2,none,0,253.539,0.816000
zero_trust,srv2,none,0,254.681,0.809600
zero_trust,srv2,none,0,255.902,0.801600
zero_trust,srv2,none,0,257.108,0.810300
zero_trust,srv2,none,0,258.353,0.793700
zero_trust,srv2,none,0,259.583,0.794900
zero_trust,srv2,none,0,260.827,0.799400
zero_trust,srv2,none,0,261.992,0.811300
zero_trust,srv2,none,0,263.300,0.809900
zero_trust,srv2,none,0,264.383,0.801700
zero_trust,srv2,none,0,265.542,0.818700
zero_trust,srv2,none,0,266.821,0.797500
zero_trust,srv2,none,0,267.916,0.787900
zero_trust,srv2,none,0,269.434,0.810500
zero_trust,srv2,none,0,270.562,0.807900
zero_trust,srv2,none,0,272.747,0.808000
zero_trust,srv2,none,0,273.857,0.806000
zero_trust,srv2,none,0,275.016,0.798600
zero_trust,srv2,none,0,276.237,0.816000
zero_trust,srv2,none,0,277.545,0.763500
zero_trust,srv2,none,0,278.723,0.763500
zero_trust,srv2,none,0,279.840,0.763500
zero_trust,srv2,none,0,281.024,0.801700
zero_trust,srv2,none,0,282.270,0.796200
zero_trust,srv2,none,0,283.545,0.786500
zero_trust,srv2,none,0,284.866,0.798500
zero_trust,srv2,none,0,286.017,0.809500
zero_trust,srv2,none,0,287.268,0.811500
zero_trust,srv2,none,0,288.352,0.809100
zero_trust,srv2,none,0,289.663,0.806700
zero_trust,srv2,none,0,290.798,0.808300
zero_trust,srv2,none,0,291.878,0.803300
zero_trust,srv2,none,0,293.059,0.806100
zero_trust,srv2,none,0,294.168,0.810600
zero_trust,srv2,none,0,295.545,0.790700
zero_trust,srv2,none,0,296.712,0.811400
zero_trust,srv2,none,0,297.762,0.738700
zero_trust,srv2,none,0,299.035,0.738700
zero_trust,srv2,none,0,300.109,0.800500
zero_trust,srv2,none,0,301.190,0.806400
zero_trust,srv2,none,0,302.403,0.795700
zero_trust,srv2,none,0,303.544,0.795400
zero_trust,srv2,none,0,305.704,0.795500
zero_trust,srv2,none,0,306.812,0.527100
zero_trust,srv2,none,0,307.904,0.795900
zero_trust,srv2,none,0,309.042,0.799500
zero_trust,srv3,sybil,20,0.021,0.500000
zero_trust,srv3,sybil,20,1.028,0.500000
zero_trust,srv3,sybil,20,2.040,0.500000
zero_trust,srv3,sybil,20,3.048,0.500000
zero_trust,srv3,sybil,20,4.258,0.500000
zero_trust,srv3,sybil,20,5.290,0.719500
zero_trust,srv3,sybil,20,7.153,0.719500
zero_trust,srv3,sybil,20,8.186,0.759600
zero_trust,srv3,sybil,20,9.219,0.759600
zero_trust,srv3,sybil,20,10.252,0.772400
zero_trust,srv3,sybil,20,11.285,0.772400
zero_trust,srv3,sybil,20,12.317,0.772400
zero_trust,srv3,sybil,20,13.351,0.772400
zero_trust,srv3,sybil,20,14.384,0.792700
zero_trust,srv3,sybil,20,15.417,0.792700
zero_trust,srv3,sybil,20,16.468,0.763200
zero_trust,srv3,sybil,20,17.500,0.789100
zero_trust,srv3,sybil,20,18.532,0.803300
zero_trust,srv3,sybil,20,19.565,0.796500
zero_trust,srv3,sybil,20,20.597,0.798900
zero_trust,srv3,sybil,20,21.629,0.777200
zero_trust,srv3,sybil,20,22.662,0.777200
zero_trust,srv3,sybil,20,23.695,0.777200
zero_trust,srv3,sybil,20,24.814,0.810200
zero_trust,srv3,sybil,20,25.995,0.646000
zero_trust,srv3,sybil,20,27.309,0.646000
zero_trust,srv3,sybil,20,28.427,0.646000
zero_trust,srv3,sybil,20,29.729,0.646000
zero_trust,srv3,sybil,20,30.877,0.646000
zero_trust,srv3,sybil,20,32.151,0.646000
zero_trust,srv3,sybil,20,33.386,0.646000
zero_trust,srv3,sybil,20,34.731,0.646000
zero_trust,srv3,sybil,20,35.977,0.646000
zero_trust,srv3,sybil,20,37.124,0.646000
zero_trust,srv3,sybil,20,38.191,0.646000
zero_trust,srv3,sybil,20,39.710,0.646000
zero_trust,srv3,sybil,20,40.889,0.646000
zero_trust,srv3,sybil,20,42.097,0.646000
zero_trust,srv3,sybil,20,43.402,0.646000
zero_trust,srv3,sybil,20,44.976,0.646000
zero_trust,srv3,sybil,20,46.089,0.646000
zero_trust,srv3,sybil,20,47.266,0.646000
zero_trust,srv3,sybil,20,48.488,0.646000
zero_trust,srv3,sybil,20,49.754,0.646000
zero_trust,srv3,sybil,20,51.036,0.646000
zero_trust,srv3,sybil,20,52.081,0.646000
zero_trust,srv3,sybil,20,53.418,0.646000
zero_trust,srv3,sybil,20,54.611,0.646000
zero_trust,srv3,sybil,20,55.762,0.646000
zero_trust,srv3,sybil,20,57.057,0.646000
zero_trust,srv3,sybil,20,58.265,0.646000
zero_trust,srv3,sybil,20,59.545,0.646000
zero_trust,srv3,sybil,20,60.893,0.646000
zero_trust,srv3,sybil,20,62.035,0.646000
zero_trust,srv3,sybil,20,63.212,0.646000
zero_trust,srv3,sybil,20,64.384,0.646000
zero_trust,srv3,sybil,20,65.496,0.646000
zero_trust,srv3,sybil,20,66.700,0.646000
zero_trust,srv3,sybil,20,67.868,0.646000
zero_trust,srv3,sybil,20,68.933,0.646000
zero_trust,srv3,sybil,20,70.403,0.646000
zero_trust,srv3,sybil,20,71.866,0.646000
zero_trust,srv3,sybil,20,73.058,0.646000
zero_trust,srv3,sybil,20,74.389,0.646000
zero_trust,srv3,sybil,20,75.591,0.646000
zero_trust,srv3,sybil,20,76.802,0.646000
zero_trust,srv3,sybil,20,78.099,0.646000
zero_trust,srv3,sybil,20,79.349,0.646000
zero_trust,srv3,sybil,20,80.825,0.646000
zero_trust,srv3,sybil,20,82.088,0.646000
zero_trust,srv3,sybil,20,83.549,0.646000
zero_trust,srv3,sybil,20,85.499,0.646000
zero_trust,srv3,sybil,20,86.581,0.646000
zero_trust,srv3,sybil,20,87.785,0.646000
zero_trust,srv3,sybil,20,88.991,0.646000
zero_trust,srv3,sybil,20,90.344,0.646000
zero_trust,srv3,sybil,20,91.447,0.646000
zero_trust,srv3,sybil,20,92.555,0.646000
zero_trust,srv3,sybil,20,93.772,0.646000
zero_trust,srv3,sybil,20,94.928,0.646000
zero_trust,srv3,sybil,20,96.073,0.646000
zero_trust,srv3,sybil,20,97.303,0.646000
zero_trust,srv3,sybil,20,98.631,0.646000
zero_trust,srv3,sybil,20,99.758,0.646000
zero_trust,srv3,sybil,20,101.231,0.646000
zero_trust,srv3,sybil,20,102.463,0.646000
zero_trust,srv3,sybil,20,103.645,0.646000
zero_trust,srv3,sybil,20,104.813,0.685200
zero_trust,srv3,sybil,20,105.923,0.699600
zero_trust,srv3,sybil,20,107.016,0.575600
zero_trust,srv3,sybil,20,108.258,0.575600
zero_trust,srv3,sybil,20,109.371,0.575600
zero_trust,srv3,sybil,20,110.514,0.575600
zero_trust,srv3,sybil,20,112.035,0.575600
zero_trust,srv3,sybil,20,113.124,0.575600
zero_trust,srv3,sybil,20,114.281,0.625600
zero_trust,srv3,sybil,20,115.377,0.625600
zero_trust,srv3,sybil,20,116.636,0.588300
zero_trust,srv3,sybil,20,117.807,0.737100
zero_trust,srv3,sybil,20,118.992,0.659900
zero_trust,srv3,sybil,20,120.203,0.659900
zero_trust,srv3,sybil,20,121.349,0.673200
zero_trust,srv3,sybil,20,122.403,0.673200
zero_trust,srv3,sybil,20,123.506,0.673200
zero_trust,srv3,sybil,20,124.765,0.673200
zero_trust,srv3,sybil,20,125.971,0.673200
zero_trust,srv3,sybil,20,127.079,0.673200
zero_trust,srv3,sybil,20,128.575,0.673200
zero_trust,srv3,sybil,20,129.882,0.673200
zero_trust,srv3,sybil,20,131.307,0.673200
zero_trust,srv3,sybil,20,132.549,0.673200
zero_trust,srv3,sybil,20,133.941,0.673200
zero_trust,srv3,sybil,20,135.149,0.673200
zero_trust,srv3,sybil,20,136.252,0.673200
zero_trust,srv3,sybil,20,137.420,0.673200
zero_trust,srv3,sybil,20,138.555,0.673200
zero_trust,srv3,sybil,20,139.924,0.673200
zero_trust,srv3,sybil,20,141.194,0.673200
zero_trust,srv3,sybil,20,142.427,0.673200
zero_trust,srv3,sybil,20,143.581,0.673200
zero_trust,srv3,sybil,20,144.779,0.673200
zero_trust,srv3,sybil,20,146.161,0.673200
zero_trust,srv3,sybil,20,147.523,0.673200
zero_trust,srv3,sybil,20,148.573,0.673200
zero_trust,srv3,sybil,20,149.670,0.673200
zero_trust,srv3,sybil,20,151.189,0.584600
zero_trust,srv3,sybil,20,152.257,0.584600
zero_trust,srv3,sybil,20,153.572,0.584600
zero_trust,srv3,sybil,20,154.789,0.584600
zero_trust,srv3,sybil,20,156.082,0.584600
zero_trust,srv3,sybil,20,157.530,0.584600
zero_trust,srv3,sybil,20,158.804,0.584600
zero_trust,srv3,sybil,20,160.042,0.584600
zero_trust,srv3,sybil,20,161.120,0.584600
zero_trust,srv3,sybil,20,162.351,0.639200
zero_trust,srv3,sybil,20,163.550,0.744400
zero_trust,srv3,sybil,20,164.814,0.744400
zero_trust,srv3,sybil,20,165.973,0.744400
zero_trust,srv3,sybil,20,167.675,0.744400
zero_trust,srv3,sybil,20,168.858,0.744400
zero_trust,srv3,sybil,20,170.017,0.744400
zero_trust,srv3,sybil,20,171.314,0.744400
zero_trust,srv3,sybil,20,172.408,0.744400
zero_trust,srv3,sybil,20,173.535,0.744400
zero_trust,srv3,sybil,20,174.808,0.744400
zero_trust,srv3,sybil,20,176.364,0.744400
zero_trust,srv3,sybil,20,177.479,0.744400
zero_trust,srv3,sybil,20,178.858,0.744400
zero_trust,srv3,sybil,20,180.048,0.744400
zero_trust,srv3,sybil,20,181.316,0.744400
zero_trust,srv3,sybil,20,182.510,0.744400
zero_trust,srv3,sybil,20,183.722,0.744400
zero_trust,srv3,sybil,20,184.917,0.744400
zero_trust,srv3,sybil,20,185.988,0.744400
zero_trust,srv3,sybil,20,187.302,0.705800
zero_trust,srv3,sybil,20,188.486,0.705800
zero_trust,srv3,sybil,20,189.595,0.705800
zero_trust,srv3,sybil,20,190.967,0.705800
zero_trust,srv3,sybil,20,192.022,0.705800
zero_trust,srv3,sybil,20,193.392,0.705800
zero_trust,srv3,sybil,20,194.910,0.705800
zero_trust,srv3,sybil,20,196.183,0.705800
zero_trust,srv3,sybil,20,197.461,0.705800
zero_trust,srv3,sybil,20,198.675,0.705800
zero_trust,srv3,sybil,20,199.999,0.705800
zero_trust,srv3,sybil,20,201.201,0.705800
zero_trust,srv3,sybil,20,202.332,0.705800
zero_trust,srv3,sybil,20,203.578,0.705800
zero_trust,srv3,sybil,20,204.691,0.705800
zero_trust,srv3,sybil,20,205.951,0.705800
zero_trust,srv3,sybil,20,207.025,0.705800
zero_trust,srv3,sybil,20,208.239,0.705800
zero_trust,srv3,sybil,20,209.299,0.705800
zero_trust,srv3,sybil,20,210.498,0.705800
zero_trust,srv3,sybil,20,211.596,0.705800
zero_trust,srv3,sybil,20,212.726,0.705800
zero_trust,srv3,sybil,20,213.992,0.705800
zero_trust,srv3,sybil,20,215.139,0.705800
zero_trust,srv3,sybil,20,216.246,0.705800
zero_trust,srv3,sybil,20,217.365,0.705800
zero_trust,srv3,sybil,20,218.509,0.705800
zero_trust,srv3,sybil,20,219.698,0.705800
zero_trust,srv3,sybil,20,220.871,0.705800
zero_trust,srv3,sybil,20,222.016,0.705800
zero_trust,srv3,sybil,20,223.214,0.705800
zero_trust,srv3,sybil,20,224.363,0.705800
zero_trust,srv3,sybil,20,225.557,0.705800
zero_trust,srv3,sybil,20,226.919,0.705800
zero_trust,srv3,sybil,20,228.007,0.705800
zero_trust,srv3,sybil,20,229.524,0.705800
zero_trust,srv3,sybil,20,230.761,0.705800
zero_trust,srv3,sybil,20,231.913,0.705800
zero_trust,srv3,sybil,20,233.094,0.705800
zero_trust,srv3,sybil,20,234.627,0.705800
zero_trust,srv3,sybil,20,235.696,0.705800
zero_trust,srv3,sybil,20,236.969,0.705800
zero_trust,srv3,sybil,20,239.129,0.705800
zero_trust,srv3,sybil,20,240.329,0.705800
zero_trust,srv3,sybil,20,241.577,0.705800
zero_trust,srv3,sybil,20,242.656,0.705800
zero_trust,srv3,sybil,20,243.791,0.705800
zero_trust,srv3,sybil,20,245.024,0.705800
zero_trust,srv3,sybil,20,246.360,0.705800
zero_trust,srv3,sybil,20,247.564,0.705800
zero_trust,srv3,sybil,20,248.707,0.705800
zero_trust,srv3,sybil,20,249.871,0.705800
zero_trust,srv3,sybil,20,251.098,0.705800
zero_trust,srv3,sybil,20,252.228,0.705800
zero_trust,srv3,sybil,20,253.539,0.705800
zero_trust,srv3,sybil,20,254.681,0.705800
zero_trust,srv3,sybil,20,255.902,0.705800
zero_trust,srv3,sybil,20,257.108,0.705800
zero_trust,srv3,sybil,20,258.353,0.705800
zero_trust,srv3,sybil,20,259.583,0.705800
zero_trust,srv3,sybil,20,260.827,0.705800
zero_trust,srv3,sybil,20,261.992,0.705800
zero_trust,srv3,sybil,20,263.300,0.705800
zero_trust,srv3,sybil,20,264.383,0.705800
zero_trust,srv3,sybil,20,265.542,0.705800
zero_trust,srv3,sybil,20,266.821,0.705800
zero_trust,srv3,sybil,20,267.916,0.705800
zero_trust,srv3,sybil,20,269.434,0.705800
zero_trust,srv3,sybil,20,270.562,0.705800
zero_trust,srv3,sybil,20,272.747,0.705800
zero_trust,srv3,sybil,20,273.857,0.705800
zero_trust,srv3,sybil,20,275.016,0.653600
zero_trust,srv3,sybil,20,276.237,0.653600
zero_trust,srv3,sybil,20,277.545,0.653600
zero_trust,srv3,sybil,20,278.723,0.653600
zero_trust,srv3,sybil,20,279.840,0.653600
zero_trust,srv3,sybil,20,281.024,0.653600
zero_trust,srv3,sybil,20,282.270,0.653600
zero_trust,srv3,sybil,20,283.545,0.653600
zero_trust,srv3,sybil,20,284.866,0.653600
zero_trust,srv3,sybil,20,286.017,0.653600
zero_trust,srv3,sybil,20,287.268,0.653600
zero_trust,srv3,sybil,20,288.352,0.653600
zero_trust,srv3,sybil,20,289.663,0.653600
zero_trust,srv3,sybil,20,290.798,0.653600
zero_trust,srv3,sybil,20,291.878,0.653600
zero_trust,srv3,sybil,20,293.059,0.653600
zero_trust,srv3,sybil,20,294.168,0.653600
zero_trust,srv3,sybil,20,295.545,0.653600
zero_trust,srv3,sybil,20,296.712,0.653600
zero_trust,srv3,sybil,20,297.762,0.653600
zero_trust,srv3,sybil,20,299.035,0.653600
zero_trust,srv3,sybil,20,300.109,0.653600
zero_trust,srv3,sybil,20,301.190,0.653600
zero_trust,srv3,sybil,20,302.403,0.698900
zero_trust,srv3,sybil,20,303.544,0.698900
zero_trust,srv3,sybil,20,305.704,0.698900
zero_trust,srv3,sybil,20,306.812,0.698900
zero_trust,srv3,sybil,20,307.904,0.698900
zero_trust,srv3,sybil,20,309.042,0.698900
zero_trust,srv4,none,0,0.021,0.500000
zero_trust,srv4,none,0,1.028,0.500000
zero_trust,srv4,none,0,2.040,0.500000
zero_trust,srv4,none,0,3.048,0.500000
zero_trust,srv4,none,0,4.258,0.500000
zero_trust,srv4,none,0,5.290,0.682200
zero_trust,srv4,none,0,7.153,0.682200
zero_trust,srv4,none,0,8.186,0.757900
zero_trust,srv4,none,0,9.219,0.757900
